latitude,longitude,copper_present,rock_type,rock_code,rock_favorability,is_intrusive,is_metamorphic,is_sedimentary,is_volcanic,clay_gridcode,clay_percent,soil_depth_code,soil_depth_class,dist_to_faults_m,inv_dist_faults,dist_to_dykes_m,inv_dist_dykes,dist_to_deposits_m,inv_dist_deposits,dist_to_rivers_m,inv_dist_rivers,structural_corridor
-27.96251414421016,16.0447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,19804.013066342934,5.049226661200348e-05,39141.83299276572,2.554746101757166e-05,54648.24108129373,1.8298515774673713e-05,41097.10376937498,2.4332022849802833e-05,1.289949212958994e-09
-27.96251414421016,16.1447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,14.0,14.0,29629.892516354183,3.3748561554400354e-05,32214.298818382984,3.1041152392768465e-05,45484.387754130024,2.198508244901575e-05,37445.260045205316,2.6704936588935582e-05,1.0475942422468684e-09
-27.96251414421016,16.2447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,18.0,18.0,31371.13472176315,3.1875420938642425e-05,25131.127254489493,3.9789707806026024e-05,36674.77676194344,2.7265952851955637e-05,27842.940043682593,3.591445745218397e-05,1.2683136853426659e-09
-27.96251414421016,16.3447607089792,0,mixed carbonate/clastic metasediments,NGA,0.2,0,1,0,0,1.0,,16.0,16.0,26863.736980995534,3.722351723403855e-05,20475.463845213966,4.8836557305949746e-05,28549.514513268525,3.502563848841538e-05,18486.062095602094,5.4091883006001855e-05,1.8178684325291317e-09
-27.96251414421016,16.4447607089792,0,unconsolidated to semi-consolidated sediments,QNA,0.2,0,0,0,0,1.0,,17.0,17.0,25556.247107732677,3.9127844864693464e-05,17171.530073109738,5.823253741543235e-05,21884.999458432918,4.569131064355797e-05,10083.66236321621,9.916048390945624e-05,2.2785136900684946e-09
-27.96251414421016,16.544760708979197,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,20.0,20.0,18928.890609890736,5.2826507062724754e-05,8389.501781548288,0.00011918238337057732,18349.205138844754,5.44953035910832e-05,7421.960481537151,0.00013471713913704137,6.2959890168781725e-09
-27.96251414421016,16.6447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,2.0,,16.0,16.0,10483.179206339888,9.538181104299419e-05,2609.8288830770753,0.00038302012302752613,16106.06065007866,6.208457407125467e-05,12479.690367336918,8.012377284970465e-05,3.653315300027588e-08
-27.96251414421016,16.7447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,3.0,,20.0,20.0,3122.136083361707,0.000320190978973805,3868.1234473987947,0.00025845647304748015,8775.919852039118,0.00011393518647292566,19359.050014068773,5.1652759123726905e-05,8.275543112718952e-08
-27.96251414421016,16.844760708979198,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,2.0,,13.0,13.0,2720.906008439486,0.00036738961481381816,519.3610177763072,0.0019217427244518919,3876.9017155870956,0.00025787141432196016,13531.288695551826,7.389732974945384e-05,7.06028319307638e-07
-27.96251414421016,16.944760708979196,0,Clastic sediments/interbedded limestone,NKU,0.2,0,0,0,0,4.0,,7.0,7.0,1833.8189713931974,0.0005450128953270465,802.2226919569277,0.001244984747086334,6230.566063447571,0.00016047330475491372,10140.05452326836,9.860907440202876e-05,6.785327416475336e-07
-27.96251414421016,17.044760708979197,0,granitic rocks,MgVD,1.0,1,0,0,0,3.0,,10.0,10.0,6868.972297825427,0.00014556099452053584,664.6682251113601,0.001502249863034561,9244.776876150689,0.00010815748783420046,329.82817160220424,0.0030227171862571124,2.1866898408164943e-07
-27.96251414421016,17.1447607089792,0,gneiss,ND,0.2,0,1,0,0,3.0,,7.0,7.0,10742.467880979133,9.307981473751681e-05,236.47734855465723,0.004210927930963665,5407.367008967796,0.0001848986946229548,9510.982103434531,0.00010513055944869007,3.9195239168713293e-07
-27.96251414421016,17.244760708979197,0,gneiss,ND,0.2,0,1,0,0,3.0,,4.0,4.0,5105.2179074685955,0.00019583966413524043,292.54814716381844,0.003406596190988515,6499.470575646995,0.00015383501676730066,6031.507084471797,0.00016576855791418594,6.671466538875802e-07
-27.96251414421016,17.344760708979194,0,gneiss,ND,0.2,0,1,0,0,3.0,,6.0,6.0,108.06711205613142,0.009168666714906229,537.9093499232805,0.0018555996479600154,10609.096547966035,9.424984923362464e-05,3299.070119990229,0.00030302386423321237,1.7013374728442708e-05
-27.96251414421016,17.444760708979196,0,gneiss,MNQ,0.2,0,1,0,0,4.0,,4.0,4.0,5742.177078826603,0.0001741196529855756,663.7102751312439,0.001504414836678363,11454.372644026029,8.729528327666403e-05,239.28339536460726,0.004161752411075243,2.6194818930878796e-07
-27.96251414421016,17.544760708979197,0,gneiss,MNQ,0.2,0,1,0,0,3.0,,8.0,8.0,6486.111331242181,0.0001541518171861736,235.22241796940247,0.004233298467588832,6860.650281837226,0.00014573753527587932,6629.298487145493,0.0001508227724496495,6.525706514702625e-07
-27.96251414421016,17.644760708979195,0,pelitic rocks,PPa,0.2,0,0,0,0,3.0,,11.0,11.0,8914.9556463561,0.00011215847629397913,871.9661677348367,0.001145519765782893,4822.953567571427,0.00020729884440066044,14923.556145168355,6.700366766510091e-05,1.2847975149484514e-07
-27.96251414421016,17.744760708979193,0,pelitic rocks,PPa,0.2,0,0,0,0,3.0,,13.0,13.0,10053.409642171813,9.945884796712877e-05,1735.0396117222094,0.000576023722758242,5752.092329245114,0.00017381956394418128,7083.726291300735,0.0001411487132859162,5.729065586727152e-08
-27.96251414421016,17.844760708979194,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,14.0,14.0,12917.565002647294,7.740797834705932e-05,6475.863636642624,0.00015439571621402305,15387.62831136794,6.498304980576316e-05,2558.3693273948456,0.0003907212567159618,1.1951460257573812e-08
-27.96251414421016,17.944760708979196,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,2.0,,16.0,16.0,5605.047649265036,0.00017837879064961246,12651.689467188176,7.903458016521062e-05,17955.98506796736,5.5688635715571994e-05,6109.301742373123,0.00016365803886006118,1.409809282937012e-08
-27.96251414421016,18.044760708979194,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,6400.273144683063,0.00015621892354813918,8167.720423605511,0.00012241819381041073,17601.26311647198,5.6810876725516756e-05,789.8144385591443,0.001264519147907807,1.912403845976984e-08
-27.96251414421016,18.14476070897919,0,pelitic rocks,PPa,0.2,0,0,0,0,2.0,,20.0,20.0,893.2240761675752,0.0011182879399599197,12224.55339712495,8.179588829370843e-05,22167.15399777649,4.510975519658975e-05,6514.062782196067,0.00015349046255282972,9.147135541716291e-08
-27.96251414421016,18.244760708979193,0,diamictite//tillite,CDw,0.2,0,0,0,0,3.0,,20.0,20.0,8216.924889889355,0.00012168522022272509,20296.785314164954,4.926645860729165e-05,29448.184655916913,3.395679750335908e-05,10570.402611683274,9.459482688653091e-05,5.994999865222054e-09
-27.96251414421016,18.344760708979194,0,diamictite//tillite,CDw,0.2,0,0,0,0,3.0,,20.0,20.0,12307.959744797812,8.12416337962787e-05,17486.2847578649,5.7184406489992694e-05,36927.21253169313,2.707956685262694e-05,13497.177574229314,7.408407501685246e-05,4.6457546109175295e-09
-27.96251414421016,18.444760708979192,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,3.0,,9.0,9.0,13890.482289740825,7.198655831987942e-05,8783.829946799127,0.0001138325961977629,42562.50980468582,2.3494303091750905e-05,14315.191477974253,6.985097967839561e-05,8.194416824893543e-09
-27.96251414421016,18.54476070897919,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,3.0,,14.0,14.0,20534.671186543288,4.869575437374965e-05,6530.867530649406,0.0001530955726379495,49539.00227678799,2.0185707590662564e-05,9046.719796272919,0.00011052508505092476,7.455104400886137e-09
-27.96251414421016,18.64476070897919,0,mafic to ulltramafic intrusive rocks,Jdo,1.0,1,0,0,0,4.0,,13.0,13.0,20003.902659595697,4.998774635478332e-05,13160.051737289026,7.598176953949005e-05,57369.900193184774,1.7430439414977008e-05,610.2022976599876,0.001636119503850918,3.79815742332763e-09
-27.96251414421016,18.744760708979193,0,diamictite//tillite,CDw,0.2,0,0,0,0,4.0,,17.0,17.0,10813.387442412875,9.246940756700713e-05,6692.869946613775,0.00014939041361355842,60512.03930720696,1.6525363978551683e-05,10303.107165946407,9.704868009378399e-05,1.3814043043035904e-08
-27.96251414421016,18.84476070897919,0,gneiss,ND,0.2,0,1,0,0,4.0,,14.0,14.0,5282.115847444399,0.00018928223966236323,10508.270623147555,9.515408212986881e-05,57336.13392614153,1.744070433112586e-05,10225.773236937917,9.778255338527661e-05,1.8010977778558024e-08
-27.96251414421016,18.94476070897919,0,Clastic sediments/interbedded limestone,NKU,0.2,0,0,0,0,3.0,,7.0,7.0,933.026075014537,0.0010706339220609405,19146.49194184097,5.222616116185988e-05,55751.20420595692,1.7936510569265593e-05,2536.0231539394417,0.00039416274086707443,5.5915099758908814e-08
-27.96251414421016,19.04476070897919,0,sandstone/shale,NSR,0.2,0,0,1,0,3.0,,18.0,18.0,7384.771349524635,0.00013539547227715926,28538.12646412806,3.503961486897431e-05,55893.24386248308,1.7890929922235024e-05,3132.768216733998,0.0003191046468146889,4.744205203594549e-09
-27.96251414421016,19.14476070897919,0,sandstone/shale,NSR,0.2,0,0,1,0,4.0,,15.0,15.0,11149.943021730014,8.967851401009624e-05,31016.132503848767,3.224024657585335e-05,57749.996352406335,1.731571857042658e-05,6390.263534243154,0.00015646358417896453,2.891257404241622e-09
-27.96251414421016,19.24476070897919,0,sandstone/shale,ESt,0.2,0,0,1,0,4.0,,14.0,14.0,14780.820579100211,6.765066553533228e-05,29207.021906891077,3.4237169610040217e-05,61165.97614038352,1.634869112550068e-05,5521.398449379869,0.00018108074040044933,2.3161673101652733e-09
-27.96251414421016,19.344760708979187,0,sandstone/shale,ESt,0.2,0,0,1,0,5.0,,16.0,16.0,8720.293256755476,0.00011466189366186079,30625.815013761305,3.265112613083267e-05,65899.60467548162,1.51743675938083e-05,2267.068738046885,0.00044090374476971793,3.7438399523535395e-09
-27.96251414421016,19.44476070897919,0,sandstone/shale,EBh,0.2,0,0,1,0,4.0,,17.0,17.0,7862.179935691737,0.00012717501165920202,29030.86941643536,3.444490555037719e-05,62094.05161047907,1.6104342843178205e-05,10481.93642465885,9.539311882572476e-05,4.380531264969331e-09
-27.96251414421016,19.54476070897919,0,diamictite//tillite,CDw,0.2,0,0,0,0,4.0,,18.0,18.0,7032.3865985673065,0.00014217901802862634,26202.899965692992,3.816225833975984e-05,58377.091022946894,1.7129713947085497e-05,10974.465720081542,9.111230680355772e-05,5.425872416501811e-09
-27.96251414421016,19.644760708979188,0,diamictite//tillite,CDw,0.2,0,0,0,0,4.0,,16.0,16.0,906.33939717556,0.001102123420533575,26914.709723691234,3.7153023652941207e-05,56156.88799468112,1.780693747056002e-05,6434.354449101835,0.0001553915962064168,4.094721751154438e-08
-27.96251414421016,19.744760708979186,0,diamictite//tillite,CDw,0.2,0,0,0,0,3.0,,16.0,16.0,505.44597975394527,0.001974544255412682,30817.138408519473,3.244842328709759e-05,55613.56334030669,1.7980901762744748e-05,2991.4801730721374,0.00033417096928444503,6.407084779873764e-08
-27.96251414421016,19.844760708979187,0,diamictite//tillite,CDw,0.2,0,0,0,0,4.0,,17.0,17.0,10198.515015478277,9.804387742774531e-05,28176.7506570565,3.54889931482012e-05,56795.834452968054,1.760661504521125e-05,12334.562792577972,8.106642694905475e-05,3.4794784942563316e-09
-27.96251414421016,19.94476070897919,0,sandstone/shale,EBh,0.2,0,0,1,0,3.0,,16.0,16.0,20058.964212922976,4.985053758748895e-05,26169.308396668963,3.8211242482999666e-05,59601.6605444094,1.677777452996262e-05,15412.520499653212,6.48781049094202e-05,1.9048509796634292e-09
-27.96251414421016,20.044760708979187,0,No Data,ND,0.2,0,0,0,0,,,,,29922.923046737335,3.341807818574216e-05,27744.609896813825,3.604173790805137e-05,63817.789617177914,1.5669366435787636e-05,20354.995775178166,4.912557513985078e-05,1.2044456153612878e-09
-27.96251414421016,20.144760708979184,0,No Data,ND,0.2,0,0,0,0,,,,,39788.66839992653,2.513215214434525e-05,32343.354693168087,3.091729637169803e-05,69187.3832953823,1.4453293347392625e-05,25975.132781776847,3.849687743748887e-05,7.770181963053283e-10
-27.96251414421016,20.244760708979186,0,No Data,ND,0.2,0,0,0,0,,,,,49655.86386288783,2.0138202903050677e-05,38920.287172405,2.5692881008030872e-05,75465.09848495437,1.3250983157680654e-05,32714.7257095335,3.056634014108377e-05,5.17408450903663e-10
-27.96251414421016,20.344760708979187,0,No Data,ND,0.2,0,0,0,0,,,,,59524.41070294976,1.6799548095355607e-05,46667.10604561763,2.1427910509642485e-05,82444.19448746312,1.2129269707187885e-05,40746.45537695128,2.4541409782502592e-05,3.599792131897148e-10
-27.96251414421016,20.444760708979185,0,No Data,ND,0.2,0,0,0,0,,,,,69394.27891985682,1.4410202186158506e-05,55093.76742444533,1.8150543994424848e-05,89962.00189855878,1.1115680656450173e-05,49445.3576865675,2.02239365402572e-05,2.615530087484271e-10
-27.96251414421016,20.544760708979183,0,No Data,ND,0.2,0,0,0,0,,,,,79265.4644743959,1.2615675577696706e-05,63932.61051795093,1.5641225200620032e-05,97894.88245732244,1.0214934222958237e-05,58515.29010029102,1.7089258363544594e-05,1.9732462276871638e-10
-27.96251414421016,20.644760708979184,0,No Data,ND,0.2,0,0,0,0,,,,,89137.9749246909,1.1218437286774392e-05,73034.67425387785,1.3691939045074328e-05,106150.18987080759,9.420525584471173e-06,67808.1064565658,1.47472817775668e-05,1.5360215951150402e-10
-27.86251414421016,11.444760708979217,0,No Data,ND,0.2,0,0,0,0,,,,,388045.9506737772,2.577007751932262e-06,461443.7327207428,2.167106760768207e-06,481402.8843342043,2.077257854666107e-06,381074.3782979566,2.6241527449672078e-06,5.5846509217644844e-12
-27.86251414421016,11.544760708979217,0,No Data,ND,0.2,0,0,0,0,,,,,378261.1941667095,2.6436689032668045e-06,451615.07086372364,2.214270183272005e-06,471656.32308623934,2.1201833429758e-06,371642.8755117666,2.690747960323482e-06,5.853797226947087e-12
-27.86251414421016,11.644760708979216,0,No Data,ND,0.2,0,0,0,0,,,,,368482.24667034915,2.7138275865622068e-06,441789.2411770527,2.263517630755538e-06,461916.60540015815,2.164888257795895e-06,362237.3714809741,2.760613117576704e-06,6.142796589014306e-12
-27.86251414421016,11.744760708979216,0,No Data,ND,0.2,0,0,0,0,,,,,358709.4990035068,2.787763399114292e-06,431966.36405693943,2.314989703407746e-06,452184.103065922,2.211483733585568e-06,352859.8600553445,2.8339782424243787e-06,6.453643564486564e-12
-27.86251414421016,11.844760708979216,0,No Data,ND,0.2,0,0,0,0,,,,,348943.3879609623,2.865786166797082e-06,422146.5731187051,2.3688398647238145e-06,442459.2222303279,2.2600901725340595e-06,343390.38190611027,2.9121289953439164e-06,6.788588515682979e-12
-27.86251414421016,11.944760708979215,0,No Data,ND,0.2,0,0,0,0,,,,,339184.4028525511,2.9482400822381936e-06,412330.01676043216,2.425235937516213e-06,432742.4071896163,2.310838208938507e-06,333885.17621039716,2.995032652594319e-06,7.1501777998698225e-12
-27.86251414421016,12.044760708979215,0,No Data,ND,0.2,0,0,0,0,,,,,329433.0931832894,3.0355085302103918e-06,402516.8599533619,2.4843618122084466e-06,423034.1446907919,2.363869793208145e-06,324403.83209076663,3.0825681404160024e-06,7.541301473087687e-12
-27.86251414421016,12.144760708979215,0,No Data,ND,0.2,0,0,0,0,,,,,319690.0777119868,3.128019734416583e-06,392707.2862982182,2.5464194031307286e-06,413334.9688221936,2.4193394125595056e-06,314948.4201735387,3.175113005285087e-06,7.965250145094215e-12
-27.86251414421016,12.244760708979214,0,No Data,ND,0.2,0,0,0,0,,,,,309956.0551835103,3.2262533898702494e-06,382901.5003945342,2.6116308955141906e-06,403645.4665885682,2.4774154681732606e-06,305521.2640243033,3.2730838886440475e-06,8.425783029742533e-12
-27.86251414421016,12.344760708979214,0,No Data,ND,0.2,0,0,0,0,,,,,300231.8171037172,3.330748482616889e-06,373099.730579802,2.6802413344138743e-06,393966.2842836948,2.53828183174698e-06,296124.97839301685,3.3769411431806404e-06,8.927209757646078e-12
-27.86251414421016,12.444760708979214,0,No Data,ND,0.2,0,0,0,0,,,,,290518.2630211535,3.442112545656524e-06,363302.2321073069,2.7525216172715895e-06,384298.1347951524,2.6021396080765105e-06,286762.5143663318,3.4871939765758693e-06,9.474489191001324e-12
-27.86251414421016,12.544760708979213,0,No Data,ND,0.2,0,0,0,0,,,,,280816.4189028837,3.561032659251933e-06,353509.29084650934,2.828771964757852e-06,374641.8060020369,2.6692091346191846e-06,277437.212863205,3.6044061475160405e-06,1.0073349352078968e-11
-27.86251414421016,12.644760708979213,0,No Data,ND,0.2,0,0,0,0,,,,,271127.4593527214,3.6882885787325693e-06,343721.22760858486,2.90932596055078e-06,364998.1704584431,2.739732254032218e-06,268152.868241579,3.7292022172102443e-06,1.0730433712109604e-11
-27.86251414421016,12.744760708979213,0,No Data,ND,0.2,0,0,0,0,,,,,261452.73463172326,3.82476846776954e-06,333938.40322330827,2.9945552706497804e-06,355368.1965947319,2.813974901545601e-06,258913.8041972123,3.862274322631285e-06,1.145348057417436e-11
-27.86251414421016,12.844760708979212,0,No Data,ND,0.2,0,0,0,0,,,,,251793.80372121,3.971487835417013e-06,324161.2245232972,3.084875177761902e-06,345752.96171686915,2.8922300558305085e-06,249724.9646503511,4.004389376972196e-06,1.2251544242261289e-11
-27.86251414421016,12.944760708979212,0,No Data,ND,0.2,0,0,0,0,,,,,242152.4750431159,4.129612427911464e-06,314390.1514295681,3.1807510976466724e-06,336153.66714370495,2.9748211098687603e-06,240514.4518314114,4.157737028475606e-06,1.3135269262934729e-11
-27.86251414421016,13.044760708979211,0,No Data,ND,0.2,0,0,0,0,,,,,232530.85695699445,4.300486019792741e-06,304625.705380955,3.2827062839071727e-06,326571.6558959841,3.062105727304088e-06,231231.33640983512,4.324654654821308e-06,1.4117232481028576e-11
-27.86251414421016,13.144760708979211,0,No Data,ND,0.2,0,0,0,0,,,,,222931.42083854202,4.485664293414937e-06,294868.4794125759,3.3913309780047417e-06,317008.4334429295,3.154480259906927e-06,222000.32342553686,4.504477651618223e-06,1.5212372275187827e-11
-27.86251414421016,13.24476070897921,0,No Data,ND,0.2,0,0,0,0,,,,,213357.08048444454,4.68695630242562e-06,285119.15026984183,3.5072933254755426e-06,307465.69212734536,3.2523848130704963e-06,212828.11260715214,4.698605316490874e-06,1.6438530556292906e-11
-27.86251414421016,13.34476070897921,0,No Data,ND,0.2,0,0,0,0,,,,,203811.29288923866,4.9064753937263625e-06,275378.49305084307,3.6313524617294973e-06,297945.34003475966,3.356309058481255e-06,203722.56727109692,4.908612260206942e-06,1.781714149942343e-11
-27.86251414421016,13.44476070897921,0,No Data,ND,0.2,0,0,0,0,,,,,194298.18725761602,5.146701919417332e-06,265647.3990100837,3.7643742771513606e-06,288449.53525442665,3.466798905808769e-06,194692.96283815175,5.1362660938351525e-06,1.9374112317620142e-11
-27.86251414421016,13.54476070897921,0,No Data,ND,0.2,0,0,0,0,,,,,184822.73168044447,5.410560596887929e-06,255926.89734275022,3.907350509197342e-06,278980.7267108644,3.5844641575266906e-06,185750.29698395843,5.383542490615075e-06,2.1140956703293123e-11
-27.86251414421016,13.64476070897921,0,No Data,ND,0.2,0,0,0,0,,,,,175390.95055729765,5.701515929451486e-06,246218.1820182844,4.06142198915168e-06,269541.7030381345,3.7099872811564165e-06,176907.67800580923,5.6526339537010304e-06,2.3156262167372844e-11
-27.86251414421016,13.744760708979209,0,No Data,ND,0.2,0,0,0,0,,,,,166010.21110524487,6.0236895649537645e-06,236522.6450695811,4.227907107155471e-06,260135.65134366645,3.84413343846308e-06,168180.81226938308,5.945946154975799e-06,2.5467599922966267e-11
-27.86251414421016,13.844760708979209,0,No Data,ND,0.2,0,0,0,0,,,,,156689.60492368054,6.3820035699464625e-06,226841.91820511082,4.408336869903086e-06,250766.22818825743,3.987761906628701e-06,159588.61651697554,6.26607182738377e-06,2.8134021641248107e-11
-27.86251414421016,13.944760708979208,0,No Data,ND,0.2,0,0,0,0,,,,,147440.4617452772,6.782352726044048e-06,217177.92524718883,4.604498336391615e-06,241437.64572531963,4.1418390042565175e-06,151153.9859129526,6.615726196262436e-06,3.1229331843890953e-11
-27.86251414421016,14.044760708979208,0,No Data,ND,0.2,0,0,0,0,,,,,138277.04891814076,7.231805827633496e-06,207532.94878629965,4.818488762191447e-06,232154.77673633667,4.307452582305188e-06,142904.75277956328,6.997618924008834e-06,3.4846375110802616e-11
-27.86251414421016,14.144760708979208,0,No Data,ND,0.2,0,0,0,0,,,,,129217.53434954512,7.73882790912123e-06,197909.71569181007,5.052783506463677e-06,222923.28332345822,4.4858280358314395e-06,134874.87141191063,7.414224572058571e-06,3.910262201856853e-11
-27.86251414421016,14.244760708979207,0,No Data,ND,0.2,0,0,0,0,,,,,120285.32609431255,8.313496907503293e-06,188311.5079037636,5.310321715385185e-06,213749.77534094287,4.678345603214545e-06,127101.5616770019,7.867662042416107e-06,4.414734315870232e-11
-27.86251414421016,14.344760708979207,0,No Data,ND,0.2,0,0,0,0,,,,,111510.95283422126,8.967648530796025e-06,178742.30750869904,5.5946150596510146e-06,204642.0063476102,4.886558391843513e-06,119635.71983652184,8.358637727333671e-06,5.017054152004874e-11
-27.86251414421016,14.444760708979206,0,No Data,ND,0.2,0,0,0,0,,,,,102934.71999025151,9.714800655153571e-06,169206.98887656073,5.9098864459024575e-06,195609.11704114097,5.112210018205136e-06,111401.07168552629,8.976493748005614e-06,5.741336871653641e-11
-27.86251414421016,14.544760708979206,0,No Data,ND,0.2,0,0,0,0,,,,,94610.46429428729,1.0569543632572029e-05,159711.57623536245,6.261247696150975e-06,186661.93890051614,5.357249842364048e-06,101690.60900543716,9.83365303961837e-06,6.617853071880881e-11
-27.86251414421016,14.644760708979206,0,No Data,ND,0.2,0,0,0,0,,,,,86610.81231738396,1.1545769257610706e-05,150263.59348369788,6.65492766337194e-06,177813.37421613402,5.623842304135077e-06,92010.32774619704,1.0868227037853297e-05,7.68362592273828e-11
-27.86251414421016,14.744760708979205,0,No Data,ND,0.2,0,0,0,0,,,,,79034.34044633174,1.2652567754535597e-05,140872.54588893472,7.0985648418930556e-06,169078.87287909444,5.914364512889594e-06,82354.03422618686,1.2142548532655758e-05,8.981507262201615e-11
-27.86251414421016,14.844760708979205,0,No Data,ND,0.2,0,0,0,0,,,,,72014.6928792533,1.3885862372756338e-05,131550.5931788512,7.601580306522386e-06,160477.03114104285,6.23138253186262e-06,72750.22690597706,1.3745472654260384e-05,1.0555449795182479e-10
-27.86251414421016,14.944760708979205,0,No Data,ND,0.2,0,0,0,0,,,,,65730.47365454963,1.5213412151011233e-05,122313.50460698555,8.175645261476934e-06,152030.3426256138,6.577591059381482e-06,63222.785928713674,1.5816831993065455e-05,1.243794609633106e-10
-27.86251414421016,15.044760708979204,0,No Data,ND,0.2,0,0,0,0,,,,,58985.780589272326,1.6952950983425355e-05,113182.03564080464,8.835246327670337e-06,143766.13606803882,6.955692568896573e-06,53812.254035337406,1.8582782586299887e-05,1.4978349791948412e-10
-27.86251414421016,15.144760708979204,0,No Data,ND,0.2,0,0,0,0,,,,,49841.5639736445,2.0063173325689563e-05,104183.94369613778,9.598315884457984e-06,135717.7351316192,7.368179485538279e-06,44590.223517746505,2.2425937687088088e-05,1.9257267522459984e-10
-27.86251414421016,15.244760708979204,0,No Data,ND,0.2,0,0,0,0,,,,,40295.008037501284,2.4816353993908152e-05,95354.63927191932,1.0487056744996136e-05,127925.86826129803,7.816966158801309e-06,35478.82297783108,2.818503352242856e-05,2.602505125380263e-10
-27.86251414421016,15.344760708979203,0,No Data,ND,0.2,0,0,0,0,,,,,30800.39692408194,3.246605997983664e-05,86215.97925551105,1.1598643430041992e-05,120440.33165169411,8.302797605160273e-06,26716.33630995351,3.7428880948264716e-05,3.765622532844815e-10
-27.86251414421016,15.444760708979203,0,No Data,ND,0.2,0,0,0,0,,,,,21509.45501993524,4.648902122587505e-05,76866.39370227812,1.300941728131421e-05,110869.7085353723,9.019514831376396e-06,18910.93240072334,5.287666954444868e-05,6.047950761272819e-10
-27.86251414421016,15.544760708979203,0,No Data,ND,0.2,0,0,0,0,,,,,13004.859071092722,7.68884234815857e-05,67660.40405706901,1.4779474560660166e-05,101044.23510746426,9.896557704442706e-06,13407.397308614134,7.458012892842583e-05,1.1363704988553616e-09
-27.86251414421016,15.644760708979202,0,No Data,ND,0.2,0,0,0,0,,,,,4829.697154002203,0.00020700945808029098,58665.689075614166,1.7045448034592896e-05,91223.43272392952,1.0961975538135467e-05,13496.29949106211,7.408889464608817e-05,3.5285689603768365e-09
-27.86251414421016,15.744760708979202,0,mixed carbonate/clastic metasediments,NGA,0.2,0,1,0,0,1.0,,16.0,16.0,1704.6497726920866,0.000586286830983869,49996.47199349447,2.0001011253731332e-05,81409.02272256027,1.228349982664826e-05,19228.136640357323,5.2004414899275356e-05,1.1726329504422845e-08
-27.86251414421016,15.844760708979202,0,mixed carbonate/clastic metasediments,NGA,0.2,0,1,0,0,1.0,,19.0,19.0,5958.228591870705,0.00016780695430347348,41855.59411427915,2.3891098192790022e-05,71603.68081646848,1.3965567454495354e-05,27290.22934927072,3.66418085166516e-05,4.0090924226973134e-09
-27.86251414421016,15.944760708979201,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,16.0,16.0,12987.720973507137,7.698987467970728e-05,34617.96524434643,2.8885900919967804e-05,61811.79122087474,1.6177881313055653e-05,36022.493899802204,2.775966159144521e-05,2.2239218918387624e-09
-27.86251414421016,16.0447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,21822.753141461,4.582163267326321e-05,28968.897519055892,3.451858948904522e-05,52041.046015713604,1.921523223160864e-05,30772.25726874373,3.249574756636815e-05,1.5816981279661947e-09
-27.86251414421016,16.1447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,28292.876478661896,3.534333659631828e-05,25966.98949317962,3.850894965367441e-05,42306.23892950882,2.363661693135241e-05,28117.137792153124,3.556423285894374e-05,1.3610347695804889e-09
-27.86251414421016,16.2447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,22254.671435273314,4.493236714553067e-05,17883.69314365392,5.591373539192273e-05,32639.75100432649,3.0636549994436444e-05,28784.717230335053,3.473945054063746e-05,2.512336487107924e-09
-27.86251414421016,16.3447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,20.0,20.0,16705.715440264034,5.9856170027888854e-05,10358.205692458212,9.653249773078911e-05,23127.73974514883,4.32362511325221e-05,24884.46014966439,4.0184107265281415e-05,5.778065597390908e-09
-27.86251414421016,16.4447607089792,0,unconsolidated to semi-consolidated sediments,Qs,0.2,0,0,0,0,1.0,,17.0,17.0,14507.393440201038,6.892561909915667e-05,9424.026800285748,0.00010610049405585584,14087.298469846408,7.098089255706279e-05,19467.16140561929,5.136591890548843e-05,7.3130422395262566e-09
-27.86251414421016,16.544760708979197,0,mixed carbonate/clastic metasediments,NGA,0.2,0,1,0,0,2.0,,14.0,14.0,11581.486886049484,8.633724431015321e-05,7729.712853222171,0.00012935417716145007,7486.728184733812,0.00013355185649484817,18230.267202721658,5.4850822429431285e-05,1.1168083196126956e-08
